date,time,Temperature,Humidity,WindDir,WindSpe
2023-11-22,08:00:00,25.2,85.5,188.0,0.7
2023-11-22,09:00:00,26.9,78.0,241.0,1.35
2023-11-22,10:00:00,28.0,75.2,244.0,2.33
2023-11-22,11:00:00,29.9,72.3,210.0,1.37
2023-11-22,12:00:00,31.3,68.5,123.0,1.84
2023-11-22,13:00:00,31.7,68.0,164.0,2.22
2023-11-22,14:00:00,31.6,68.7,143.0,1.61
2023-11-22,15:00:00,31.3,70.0,129.0,1.23
2023-11-22,16:00:00,30.7,71.8,171.0,1.37
2023-11-22,17:00:00,28.5,79.0,244.0,3.13
2023-11-23,06:00:00,23.7,90.6,242.0,1.13
2023-11-23,07:00:00,23.5,92.3,226.0,1.02
2023-11-23,08:00:00,24.9,87.1,218.0,1.19
2023-11-23,09:00:00,26.6,82.0,216.0,1.17
2023-11-23,10:00:00,28.3,77.8,254.0,1.35
2023-11-23,11:00:00,29.2,74.8,214.0,1.98
2023-11-23,12:00:00,29.1,74.4,227.0,1.96
2023-11-23,13:00:00,29.0,76.4,243.0,1.46
2023-11-23,14:00:00,29.0,76.9,238.0,1.58
2023-11-23,15:00:00,28.9,77.5,218.0,1.09
2023-11-23,16:00:00,29.2,76.5,227.0,1.49
2023-11-23,17:00:00,29.3,75.0,219.0,1.17
2023-11-24,06:00:00,24.0,88.2,236.0,1.71
2023-11-24,07:00:00,23.9,88.5,269.0,1.98
2023-11-24,08:00:00,24.6,87.3,251.0,1.84
2023-11-24,09:00:00,26.2,83.2,251.0,1.59
2023-11-24,10:00:00,28.0,77.0,224.0,2.07
2023-11-24,11:00:00,29.5,74.0,265.0,2.31
2023-11-24,12:00:00,30.4,72.0,185.0,1.8
2023-11-24,13:00:00,30.1,72.7,125.0,1.46
2023-11-24,14:00:00,30.2,73.0,155.0,1.25
2023-11-24,15:00:00,30.5,72.0,188.0,1.22
2023-11-24,16:00:00,31.1,70.4,241.0,1.9
2023-11-24,17:00:00,30.9,69.9,226.0,1.95
2023-11-25,06:00:00,22.8,90.5,249.0,0.91
2023-11-25,07:00:00,22.8,91.2,240.0,0.727
2023-11-25,08:00:00,23.8,88.3,228.0,1.28
2023-11-25,09:00:00,25.2,83.5,215.0,1.62
2023-11-25,10:00:00,27.8,76.0,147.0,1.33
2023-11-25,11:00:00,29.6,71.8,129.0,1.22
2023-11-25,12:00:00,30.0,70.8,128.0,1.35
2023-11-25,13:00:00,30.9,68.6,181.0,1.73
2023-11-25,14:00:00,31.7,66.5,185.0,1.71
2023-11-25,15:00:00,31.9,66.7,165.0,2.57
2023-11-25,16:00:00,31.3,70.6,164.0,2.3
2023-11-25,17:00:00,30.6,73.2,189.0,1.81
2023-11-26,06:00:00,23.5,92.1,261.0,2.2
2023-11-26,07:00:00,23.5,92.6,256.0,1.73
2023-11-26,08:00:00,23.7,92.2,264.0,1.79
2023-11-26,09:00:00,24.5,90.5,246.0,1.55
2023-11-26,10:00:00,26.5,84.4,171.0,1.04
2023-11-26,11:00:00,26.8,83.7,274.0,1.06
2023-11-26,12:00:00,26.8,84.1,249.0,1.4
2023-11-26,13:00:00,26.6,84.3,250.0,2.06
2023-11-26,14:00:00,27.3,82.7,251.0,2.24
2023-11-26,15:00:00,27.4,82.2,264.0,2.31
2023-11-26,16:00:00,27.9,81.2,253.0,2.24
2023-11-26,17:00:00,28.2,80.8,219.0,2.58
2023-11-27,06:00:00,23.2,92.7,248.0,1.46
2023-11-27,07:00:00,23.3,92.4,177.0,1.13
2023-11-27,08:00:00,24.5,89.3,250.0,2.24
2023-11-27,09:00:00,26.0,85.2,230.0,2.85
2023-11-27,10:00:00,26.7,83.5,246.0,2.79
2023-11-27,11:00:00,27.3,81.6,265.0,1.81
2023-11-27,12:00:00,28.0,79.4,273.0,1.78
2023-11-27,13:00:00,28.4,78.6,261.0,2.25
2023-11-27,14:00:00,29.4,76.4,252.0,2.84
2023-11-27,15:00:00,29.7,75.5,242.0,2.87
2023-11-27,16:00:00,29.5,76.0,234.0,3.03
2023-11-27,17:00:00,28.8,77.7,215.0,3.3
2023-11-28,06:00:00,23.4,91.4,240.0,2.06
2023-11-28,07:00:00,23.6,90.8,204.0,1.35
2023-11-28,08:00:00,24.7,87.3,259.0,2.61
2023-11-28,09:00:00,26.3,82.6,235.0,2.13
2023-11-28,10:00:00,27.6,78.6,233.0,1.92
2023-11-28,11:00:00,29.6,74.2,194.0,1.61
2023-11-28,12:00:00,30.6,71.5,190.0,2.06
2023-11-28,13:00:00,31.8,68.2,210.0,1.4
2023-11-28,14:00:00,31.6,69.4,245.0,2.77
2023-11-28,15:00:00,31.0,72.0,252.0,2.61
2023-11-28,16:00:00,30.8,72.3,232.0,2.79
2023-11-28,17:00:00,30.1,73.2,241.0,2.2
2023-11-29,06:00:00,22.9,89.8,302.0,1.33
2023-11-29,07:00:00,23.2,89.1,249.0,1.24
2023-11-29,08:00:00,23.8,87.7,267.0,1.16
2023-11-29,09:00:00,25.2,83.7,187.0,1.42
2023-11-29,10:00:00,26.6,80.2,149.0,1.36
2023-11-29,11:00:00,27.3,78.4,218.0,1.5
2023-11-29,12:00:00,28.2,76.4,184.0,1.71
2023-11-29,13:00:00,29.6,73.8,142.0,1.98
2023-11-29,14:00:00,30.2,73.1,161.0,2.27
2023-11-29,15:00:00,29.9,73.9,162.0,2.05
2023-11-29,16:00:00,30.3,73.3,158.0,1.56
2023-11-29,17:00:00,30.5,72.8,215.0,1.56
2023-11-30,06:00:00,23.5,90.2,258.0,0.947
2023-11-30,07:00:00,23.7,91.0,284.0,1.15
2023-11-30,08:00:00,24.1,90.7,286.0,0.954
2023-11-30,09:00:00,25.0,88.8,127.0,0.787
2023-11-30,10:00:00,25.6,87.1,128.0,0.959
2023-11-30,11:00:00,26.3,85.2,139.0,0.938
2023-11-30,12:00:00,27.8,80.9,157.0,1.51
2023-11-30,13:00:00,28.4,79.4,124.0,1.09
2023-11-30,14:00:00,29.5,76.8,154.0,1.34
2023-11-30,15:00:00,30.1,75.4,148.0,1.53
2023-11-30,16:00:00,30.5,74.6,145.0,1.83
2023-11-30,17:00:00,30.1,75.0,149.0,1.19
2023-12-01,06:00:00,23.4,92.0,224.0,0.93
2023-12-01,07:00:00,23.4,91.7,233.0,1.21
2023-12-01,08:00:00,23.6,91.3,244.0,1.1
2023-12-01,09:00:00,24.2,89.7,256.0,1.05
2023-12-01,10:00:00,25.6,86.1,229.0,1.31
2023-12-01,11:00:00,26.9,82.3,242.0,1.97
2023-12-01,12:00:00,27.1,81.3,225.0,1.89
2023-12-01,13:00:00,27.9,79.3,232.0,1.49
2023-12-01,14:00:00,28.6,77.4,222.0,1.16
2023-12-01,15:00:00,28.3,78.8,224.0,1.5
2023-12-01,16:00:00,28.4,78.7,235.0,1.7
2023-12-01,17:00:00,28.8,78.2,253.0,1.51
2023-12-02,06:00:00,24.0,84.6,261.0,1.29
2023-12-02,07:00:00,24.0,84.1,230.0,0.77
2023-12-02,08:00:00,24.9,82.3,256.0,0.707
2023-12-02,09:00:00,25.0,83.1,256.0,1.95
2023-12-02,10:00:00,26.9,79.3,225.0,1.58
2023-12-02,11:00:00,29.0,74.2,170.0,1.51
2023-12-02,12:00:00,29.6,72.6,221.0,1.07
2023-12-02,13:00:00,29.8,71.9,225.0,1.41
2023-12-02,14:00:00,30.0,72.2,203.0,0.803
2023-12-02,15:00:00,30.7,71.0,183.0,1.2
2023-12-02,16:00:00,31.1,69.5,173.0,1.36
2023-12-02,17:00:00,30.2,73.8,256.0,2.26
2023-12-03,06:00:00,22.0,91.5,236.0,1.47
2023-12-03,07:00:00,22.1,91.7,251.0,1.42
2023-12-03,08:00:00,23.3,88.2,250.0,0.975
2023-12-03,09:00:00,25.3,82.8,200.0,1.88
2023-12-03,10:00:00,26.2,80.8,213.0,1.85
2023-12-03,11:00:00,27.4,78.7,169.0,1.65
2023-12-03,12:00:00,28.0,77.6,120.0,1.47
2023-12-03,13:00:00,28.6,76.5,94.8,1.42
2023-12-03,14:00:00,29.2,74.9,135.0,1.27
2023-12-03,15:00:00,29.1,74.8,124.0,1.3
2023-12-03,16:00:00,29.0,74.8,169.0,1.05
2023-12-03,17:00:00,28.7,76.1,228.0,1.78
2023-12-04,06:00:00,21.8,96.4,256.0,2.01
2023-12-04,07:00:00,21.8,96.8,265.0,1.61
2023-12-04,08:00:00,23.4,90.7,264.0,0.977
2023-12-04,09:00:00,26.1,82.1,195.0,0.886
2023-12-04,10:00:00,27.2,78.7,232.0,1.91
2023-12-04,11:00:00,28.3,76.2,215.0,1.86
2023-12-04,12:00:00,29.8,74.2,159.0,2.04
2023-12-04,13:00:00,30.0,74.0,184.0,2.0
2023-12-04,14:00:00,29.9,74.7,169.0,1.85
2023-12-04,15:00:00,30.2,74.1,157.0,1.71
2023-12-04,16:00:00,30.4,74.1,215.0,1.53
2023-12-04,17:00:00,30.1,74.7,229.0,1.88
2023-12-05,06:00:00,23.5,89.1,278.0,1.18
2023-12-05,07:00:00,23.8,86.6,256.0,0.9
2023-12-05,08:00:00,23.8,87.3,216.0,1.12
2023-12-05,09:00:00,25.0,83.0,239.0,1.5
2023-12-05,10:00:00,25.8,81.1,244.0,2.12
2023-12-05,11:00:00,27.0,78.5,233.0,1.62
2023-12-05,12:00:00,27.9,76.5,219.0,1.84
2023-12-05,13:00:00,28.5,75.1,223.0,1.75
2023-12-05,14:00:00,28.6,75.6,176.0,1.67
2023-12-05,15:00:00,28.8,76.2,215.0,1.28
2023-12-05,16:00:00,28.8,76.5,190.0,1.36
2023-12-05,17:00:00,28.7,77.4,209.0,1.39
2023-12-06,06:00:00,23.4,93.4,296.0,0.427
2023-12-06,07:00:00,23.4,94.1,242.0,0.828
2023-12-06,08:00:00,24.8,89.8,130.0,0.67
2023-12-06,09:00:00,27.0,83.2,128.0,0.821
2023-12-06,10:00:00,28.2,81.2,214.0,1.43
2023-12-06,11:00:00,29.8,77.8,153.0,1.21
2023-12-06,12:00:00,29.6,77.6,151.0,1.33
2023-12-06,13:00:00,30.2,76.9,157.0,1.49
2023-12-06,14:00:00,29.8,77.9,170.0,1.86
2023-12-06,15:00:00,29.5,79.2,173.0,1.53
2023-12-06,16:00:00,29.4,79.5,184.0,2.23
2023-12-06,17:00:00,29.5,78.2,161.0,2.07
2023-12-07,06:00:00,23.3,99.9,274.0,0.813
2023-12-07,07:00:00,23.3,99.9,267.0,0.741
2023-12-07,08:00:00,23.7,99.9,236.0,0.897
2023-12-07,09:00:00,25.1,99.6,209.0,0.737
2023-12-07,10:00:00,26.6,92.2,158.0,1.33
2023-12-07,11:00:00,28.3,84.4,163.0,0.989
2023-12-07,12:00:00,27.9,85.6,153.0,1.6
2023-12-07,13:00:00,28.3,84.3,167.0,1.38
2023-12-07,14:00:00,29.1,82.0,164.0,1.11
2023-12-07,15:00:00,29.4,81.3,166.0,1.01
2023-12-07,16:00:00,29.1,81.6,206.0,1.32
2023-12-07,17:00:00,28.8,81.8,222.0,1.74
2023-12-08,06:00:00,23.7,98.7,256.0,0.883
2023-12-08,07:00:00,23.6,99.9,228.0,0.6
2023-12-08,08:00:00,24.6,96.2,257.0,1.78
2023-12-08,09:00:00,26.6,86.6,250.0,1.47
2023-12-08,10:00:00,27.9,80.8,236.0,2.26
2023-12-08,11:00:00,29.3,78.0,243.0,2.49
2023-12-08,12:00:00,30.4,75.2,240.0,2.57
2023-12-08,13:00:00,31.2,72.9,256.0,2.44
2023-12-08,14:00:00,30.7,74.2,257.0,1.25
2023-12-08,15:00:00,31.1,73.3,191.0,0.843
2023-12-08,16:00:00,31.6,71.6,213.0,1.34
2023-12-08,17:00:00,30.6,74.9,243.0,2.12
2023-12-09,06:00:00,24.1,92.1,247.0,0.623
2023-12-09,07:00:00,24.1,91.7,220.0,0.917
2023-12-09,08:00:00,24.3,90.7,218.0,1.13
2023-12-09,09:00:00,24.8,89.1,175.0,1.03
2023-12-09,10:00:00,25.7,86.3,187.0,0.96
2023-12-09,11:00:00,26.6,83.7,136.0,0.913
2023-12-09,12:00:00,27.0,81.4,198.0,1.21
2023-12-09,13:00:00,27.3,81.9,123.0,1.3
2023-12-09,14:00:00,27.4,82.2,152.0,0.997
2023-12-09,15:00:00,27.6,81.7,148.0,1.23
2023-12-09,16:00:00,27.4,82.7,156.0,0.57
2023-12-09,17:00:00,27.2,84.3,108.0,0.707
2023-12-10,06:00:00,23.7,93.4,218.0,0.943
2023-12-10,07:00:00,23.6,93.9,282.0,1.33
2023-12-10,08:00:00,25.2,88.7,161.0,0.827
2023-12-10,09:00:00,26.9,81.8,235.0,1.77
2023-12-10,10:00:00,27.8,78.7,226.0,2.39
2023-12-10,11:00:00,29.4,74.9,211.0,2.13
2023-12-10,12:00:00,30.0,74.0,223.0,1.8
2023-12-10,13:00:00,31.0,71.8,203.0,1.72
2023-12-10,14:00:00,31.4,70.7,250.0,2.06
2023-12-10,15:00:00,31.4,70.6,250.0,1.61
2023-12-10,16:00:00,31.8,70.0,244.0,1.55
2023-12-10,17:00:00,31.5,71.5,242.0,1.68
2023-12-27,06:00:00,22.2,99.9,228.0,2.4
2023-12-27,07:00:00,22.4,99.9,222.0,2.03
2023-12-27,08:00:00,22.4,99.9,235.0,2.13
2023-12-27,09:00:00,22.6,99.9,260.0,2.61
2023-12-27,10:00:00,23.5,99.9,256.0,1.96
2023-12-27,11:00:00,25.4,95.2,236.0,1.47
2023-12-27,12:00:00,26.9,88.4,194.0,1.38
2023-12-27,13:00:00,27.9,85.0,150.0,1.25
2023-12-27,14:00:00,27.2,86.5,176.0,1.1
2023-12-27,15:00:00,26.8,88.4,170.0,1.67
2023-12-27,16:00:00,26.2,91.0,175.0,2.33
2023-12-27,17:00:00,25.5,94.8,201.0,2.6
2023-12-28,06:00:00,22.7,99.9,227.0,0.351
2023-12-28,07:00:00,22.4,99.9,247.0,0.903
2023-12-28,08:00:00,22.0,99.9,101.0,0.313
2023-12-28,09:00:00,23.0,99.9,158.0,0.303
2023-12-28,10:00:00,24.0,94.3,156.0,0.677
2023-12-28,11:00:00,25.5,87.5,261.0,2.11
2023-12-28,12:00:00,27.1,80.1,235.0,2.42
2023-12-28,13:00:00,28.5,73.9,243.0,2.12
2023-12-28,14:00:00,29.2,73.7,258.0,1.43
2023-12-28,15:00:00,29.2,74.6,199.0,1.11
2023-12-28,16:00:00,28.9,77.6,130.0,1.05
2023-12-28,17:00:00,28.6,78.5,88.7,0.681
2023-12-31,06:00:00,24.0,99.3,273.0,1.81
2023-12-31,07:00:00,24.0,98.7,266.0,1.45
2023-12-31,08:00:00,24.3,95.4,195.0,0.748
2023-12-31,09:00:00,25.2,90.7,164.0,0.726
2023-12-31,10:00:00,26.2,87.5,136.0,0.673
2023-12-31,11:00:00,27.1,84.4,172.0,1.04
2023-12-31,12:00:00,28.2,82.0,158.0,1.47
2023-12-31,13:00:00,28.6,81.2,189.0,1.41
2023-12-31,14:00:00,29.7,79.0,129.0,1.24
2023-12-31,15:00:00,29.7,78.1,107.0,1.24
2023-12-31,16:00:00,29.7,78.1,166.0,0.836
2023-12-31,17:00:00,29.8,77.6,255.0,0.889
2024-01-01,06:00:00,23.6,92.05,261.5,1.43
2024-01-01,07:00:00,23.85,91.9,235.0,1.17
2024-01-01,08:00:00,24.0,92.95,179.65,0.9005000000000001
2024-01-01,09:00:00,24.950000000000003,89.6,258.5,0.8755
2024-01-01,10:00:00,26.4,86.19999999999999,168.5,1.54
2024-01-01,11:00:00,27.15,83.05000000000001,119.0,1.186
2024-01-01,12:00:00,27.5,82.05000000000001,215.5,0.9265
2024-01-01,13:00:00,27.4,83.8,164.0,1.1395
2024-01-01,14:00:00,27.75,83.6,128.0,0.8460000000000001
2024-01-01,15:00:00,28.700000000000003,81.95,130.5,0.9055
2024-01-01,16:00:00,28.55,82.45,147.5,0.8574999999999999
2024-01-01,17:00:00,28.45,82.75,134.0,0.499
2024-01-02,06:00:00,23.85,93.0,285.5,0.8375
2024-01-02,07:00:00,24.15,90.9,300.0,0.3405
2024-01-02,08:00:00,24.6,90.1,303.0,0.13365
2024-01-02,09:00:00,25.4,86.75,175.0,0.526
2024-01-02,10:00:00,26.35,82.94999999999999,180.5,0.7455
2024-01-02,11:00:00,27.950000000000003,79.05,154.5,0.99
2024-01-02,12:00:00,29.200000000000003,75.6,133.0,1.175
2024-01-02,13:00:00,29.25,75.65,126.5,1.42
2024-01-02,14:00:00,29.3,75.55,116.85,1.12
2024-01-02,15:00:00,29.25,76.35,114.5,1.32
2024-01-02,16:00:00,28.4,80.45,100.55,1.325
2024-01-02,17:00:00,27.75,82.55,99.65,1.2200000000000002
2024-01-03,06:00:00,23.35,99.35,246.0,1.67
2024-01-03,07:00:00,23.6,97.95,262.0,1.43
2024-01-03,08:00:00,24.15,95.15,239.5,1.2799999999999998
2024-01-03,09:00:00,25.05,90.25,263.0,1.3250000000000002
2024-01-03,10:00:00,26.1,85.25,245.0,1.0825
2024-01-03,11:00:00,27.4,81.2,236.0,1.295
2024-01-03,12:00:00,27.9,79.9,182.5,1.1105
2024-01-03,13:00:00,28.25,79.9,123.0,0.7075
2024-01-03,14:00:00,28.05,80.45,227.0,0.914
2024-01-03,15:00:00,27.55,82.9,190.5,0.7755000000000001
2024-01-03,16:00:00,27.05,85.0,166.0,0.8089999999999999
2024-01-03,17:00:00,27.15,84.8,186.0,0.482
2024-01-04,06:00:00,23.5,99.9,156.4,0.7384999999999999
2024-01-04,07:00:00,23.45,99.9,230.0,1.33
2024-01-04,08:00:00,24.1,98.25,243.0,1.6
2024-01-04,09:00:00,25.9,90.95,240.5,1.635
2024-01-04,10:00:00,27.25,87.05,148.0,1.36
2024-01-04,11:00:00,27.5,86.65,182.5,1.235
2024-01-04,12:00:00,27.5,87.0,264.5,1.7400000000000002
2024-01-04,13:00:00,28.1,85.4,149.0,1.139
2024-01-04,14:00:00,28.200000000000003,84.4,169.5,1.59
2024-01-04,15:00:00,29.0,81.55000000000001,164.0,1.87
2024-01-04,16:00:00,28.85,81.30000000000001,216.0,1.975
2024-01-04,17:00:00,28.55,81.6,217.5,1.73
2024-01-05,06:00:00,23.450000000000003,99.1,225.5,1.3385
2024-01-05,07:00:00,23.15,99.9,164.0,0.69
2024-01-05,08:00:00,24.7,95.25,123.5,0.947
2024-01-05,09:00:00,26.5,87.5,130.0,1.045
2024-01-05,10:00:00,27.25,84.15,153.5,0.9035
2024-01-05,11:00:00,27.1,83.7,118.0,0.8485
2024-01-05,12:00:00,27.25,83.05000000000001,122.4,0.7165
2024-01-05,13:00:00,28.05,81.35,102.45,0.887
2024-01-05,14:00:00,28.6,79.8,142.0,0.925
2024-01-05,15:00:00,29.35,77.8,111.25,1.15
2024-01-05,16:00:00,29.75,76.55,125.5,1.185
2024-01-05,17:00:00,30.45,74.0,177.0,0.823
2024-01-06,06:00:00,24.200000000000003,97.45,239.5,0.893
2024-01-06,07:00:00,24.4,96.8,175.0,0.8865000000000001
2024-01-06,08:00:00,25.05,94.85,175.0,0.6775
2024-01-06,09:00:00,26.200000000000003,90.55,136.0,0.735
2024-01-06,10:00:00,27.15,87.1,244.5,1.805
2024-01-06,11:00:00,28.05,83.55,249.0,1.375
2024-01-06,12:00:00,28.2,82.75,209.0,1.1915
2024-01-06,13:00:00,28.05,82.85,219.0,0.7515000000000001
2024-01-06,14:00:00,27.25,88.1,165.5,1.1515
2024-01-06,15:00:00,27.9,85.75,235.0,1.775
2024-01-06,16:00:00,28.55,83.4,255.5,2.0700000000000003
2024-01-06,17:00:00,28.15,84.15,250.0,2.62
2024-01-07,06:00:00,24.85,92.05,237.5,1.375
2024-01-07,07:00:00,25.05,90.9,258.5,1.465
2024-01-07,08:00:00,25.5,89.7,258.0,1.23
2024-01-07,09:00:00,26.1,88.35,194.0,0.7785
2024-01-07,10:00:00,27.1,84.8,154.0,0.7335
2024-01-07,11:00:00,27.85,82.55000000000001,198.0,1.23
2024-01-07,12:00:00,28.25,81.69999999999999,173.0,0.986
2024-01-07,13:00:00,29.3,79.25,166.5,1.022
2024-01-07,14:00:00,29.3,78.9,251.5,1.465
2024-01-07,15:00:00,28.65,81.94999999999999,211.5,1.365
2024-01-07,16:00:00,28.0,84.45,226.0,1.995
2024-01-07,17:00:00,27.55,84.4,237.5,2.315
2024-01-08,06:00:00,24.3,95.95,197.0,0.3215
2024-01-08,07:00:00,24.5,95.4,202.5,0.5775
2024-01-08,08:00:00,25.1,92.7,188.5,1.19
2024-01-08,09:00:00,26.25,88.4,164.5,1.46
2024-01-08,10:00:00,27.25,85.15,114.0,1.45
2024-01-08,11:00:00,28.45,82.35,183.5,2.02
2024-01-08,12:00:00,30.0,78.05000000000001,182.5,1.595
2024-01-08,13:00:00,30.450000000000003,76.55,181.0,1.545
2024-01-08,14:00:00,30.4,76.65,191.5,1.245
2024-01-08,15:00:00,31.55,73.55000000000001,158.95,0.991
2024-01-08,16:00:00,31.15,74.1,191.0,1.2375
2024-01-08,17:00:00,30.3,77.15,213.0,2.055
2024-01-09,06:00:00,24.5,93.7,252.5,0.482
2024-01-09,07:00:00,24.55,93.85,148.0,0.377
2024-01-09,08:00:00,24.8,92.9,124.5,0.6455
2024-01-09,09:00:00,25.45,90.9,105.2,0.7725
2024-01-09,10:00:00,25.8,90.1,129.4,1.41
2024-01-09,11:00:00,26.6,88.25,162.0,1.39
2024-01-09,12:00:00,27.35,85.85,120.5,1.315
2024-01-09,13:00:00,28.7,81.8,186.0,1.225
2024-01-09,14:00:00,29.55,78.80000000000001,158.0,0.926
2024-01-09,15:00:00,30.25,77.0,149.5,1.155
2024-01-09,16:00:00,29.8,78.95,116.5,1.155
2024-01-09,17:00:00,29.3,79.65,98.4,1.325
2024-01-10,06:00:00,24.55,99.9,241.5,1.645
2024-01-10,07:00:00,24.55,99.9,264.5,1.405
2024-01-10,08:00:00,25.450000000000003,98.6,275.0,0.84
2024-01-10,09:00:00,26.85,92.0,245.0,1.1775
2024-01-10,10:00:00,27.6,89.05,194.5,1.505
2024-01-10,11:00:00,28.5,86.35,118.5,1.515
2024-01-10,12:00:00,29.25,83.85,110.0,1.495
2024-01-10,13:00:00,29.05,83.95,168.0,1.4645
2024-01-10,14:00:00,28.6,86.45,223.0,1.895
2024-01-10,15:00:00,28.8,86.55000000000001,254.5,3.265
2024-01-10,16:00:00,29.1,83.44999999999999,254.5,2.7750000000000004
2024-01-10,17:00:00,28.45,86.7,253.0,2.23
2024-01-12,06:00:00,23.75,98.6,202.05,0.779
2024-01-12,07:00:00,24.0,99.9,232.0,0.3935
2024-01-12,08:00:00,24.950000000000003,98.75,183.0,0.8535
2024-01-12,09:00:00,25.9,93.05,251.0,2.14
2024-01-12,10:00:00,26.65,89.65,249.5,2.185
2024-01-12,11:00:00,28.15,84.44999999999999,263.0,1.66
2024-01-12,12:00:00,29.05,81.35,256.0,1.27
2024-01-12,13:00:00,29.65,79.1,212.0,1.165
2024-01-12,14:00:00,30.35,78.0,127.45,0.9765
2024-01-12,15:00:00,31.15,76.15,143.0,1.0055
2024-01-12,16:00:00,31.0,76.55000000000001,112.0,1.185
2024-01-12,17:00:00,30.55,77.55,121.45,0.78
2024-01-13,06:00:00,23.95,99.9,229.0,0.868
2024-01-13,07:00:00,23.75,99.9,215.5,1.52
2024-01-13,08:00:00,24.25,99.9,163.95,1.325
2024-01-13,09:00:00,25.2,99.9,143.5,1.0415
2024-01-13,10:00:00,26.200000000000003,98.2,77.25,0.6365
2024-01-13,11:00:00,27.35,90.0,123.0,0.7685
2024-01-13,12:00:00,28.2,86.75,239.0,1.075
2024-01-13,13:00:00,29.05,84.85,173.5,1.355
2024-01-13,14:00:00,28.6,85.1,149.5,0.9705
2024-01-13,15:00:00,29.05,83.75,123.5,0.61
2024-01-13,16:00:00,30.05,79.85,139.75,0.65
2024-01-13,17:00:00,30.5,78.45,148.5,0.5995
2024-01-14,06:00:00,24.0,99.9,250.5,1.61
2024-01-14,07:00:00,24.15,99.9,248.5,1.715
2024-01-14,08:00:00,24.5,99.9,243.0,1.245
2024-01-14,09:00:00,25.0,98.05,246.5,0.9455
2024-01-14,10:00:00,25.55,94.55,254.5,1.2675
2024-01-14,11:00:00,25.6,95.05,250.0,1.255
2024-01-14,12:00:00,26.95,89.85,215.0,0.7024999999999999
2024-01-14,13:00:00,28.25,85.5,159.5,1.1800000000000002
2024-01-14,14:00:00,28.75,83.9,217.5,1.0365
2024-01-14,15:00:00,29.05,82.45,167.0,0.9115
2024-01-14,16:00:00,28.55,85.15,190.5,0.6295
2024-01-14,17:00:00,28.45,85.5,245.5,1.3199999999999998
2024-01-16,06:00:00,24.25,95.5,249.0,1.31
2024-01-16,07:00:00,24.3,93.45,264.0,0.9385
2024-01-16,08:00:00,25.25,89.9,106.75,0.384
2024-01-16,09:00:00,26.75,85.3,165.0,0.9055
2024-01-16,10:00:00,27.35,81.7,215.0,1.193
2024-01-16,11:00:00,28.9,77.9,164.0,1.335
2024-01-16,12:00:00,30.15,75.55,118.0,1.255
2024-01-16,13:00:00,30.55,74.85,182.0,0.982
2024-01-16,14:00:00,30.5,76.25,134.0,1.0165
2024-01-16,15:00:00,29.95,77.95,146.5,1.105
2024-01-16,16:00:00,29.8,78.45,91.7,0.834
2024-01-16,17:00:00,29.45,79.7,126.5,0.611
2024-01-17,06:00:00,24.55,98.35,279.5,1.104
2024-01-17,07:00:00,24.75,99.1,269.5,0.294
2024-01-17,08:00:00,25.950000000000003,94.05,247.0,0.297
2024-01-17,09:00:00,27.55,88.05000000000001,169.0,0.601
2024-01-17,10:00:00,28.15,86.69999999999999,122.5,0.764
2024-01-17,11:00:00,28.15,87.8,197.0,1.21
2024-01-17,12:00:00,29.45,83.8,204.5,1.0739999999999998
2024-01-17,13:00:00,29.6,83.65,145.5,0.997
2024-01-17,14:00:00,30.05,82.0,181.5,1.068
2024-01-17,15:00:00,29.65,82.0,189.5,2.075
2024-01-17,16:00:00,30.3,80.7,205.5,1.17
2024-01-17,17:00:00,30.1,80.19999999999999,221.0,1.1855
2024-01-19,06:00:00,24.35,99.9,290.5,0.471
2024-01-19,07:00:00,24.55,99.9,182.5,0.5045
2024-01-19,08:00:00,24.9,99.9,199.0,0.6395
2024-01-19,09:00:00,25.8,95.35,141.5,1.29
2024-01-19,10:00:00,27.0,90.1,134.0,1.1
2024-01-19,11:00:00,28.05,84.55,185.5,1.1349999999999998
2024-01-19,12:00:00,28.35,83.65,182.5,1.11
2024-01-19,13:00:00,28.75,83.4,164.0,0.8240000000000001
2024-01-19,14:00:00,29.3,82.05,129.2,0.7335
2024-01-19,15:00:00,30.1,80.15,150.5,0.8180000000000001
2024-01-19,16:00:00,30.25,79.85,148.0,0.676
2024-01-19,17:00:00,30.0,80.45,161.5,0.696
2024-01-20,06:00:00,25.0,99.9,231.5,0.502
2024-01-20,07:00:00,25.1,99.9,257.5,0.591
2024-01-20,08:00:00,25.85,99.75,116.1,0.5840000000000001
2024-01-20,09:00:00,26.55,96.3,121.0,0.875
2024-01-20,10:00:00,27.05,93.0,160.0,1.1615
2024-01-20,11:00:00,28.15,86.8,170.0,1.1749999999999998
2024-01-20,12:00:00,27.65,89.05000000000001,171.0,1.265
2024-01-20,13:00:00,27.75,89.6,93.55,1.19
2024-01-20,14:00:00,28.55,86.6,119.0,1.0825
2024-01-20,15:00:00,28.45,87.0,92.25,0.7050000000000001
2024-01-20,16:00:00,28.5,87.4,146.0,1.3345
2024-01-20,17:00:00,26.25,97.2,89.44999999999999,0.9995
2024-01-22,06:00:00,24.15,99.9,195.0,0.881
2024-01-22,07:00:00,24.35,99.9,203.5,0.683
2024-01-22,08:00:00,24.8,99.9,219.5,0.6765
2024-01-22,09:00:00,25.6,99.9,190.0,0.8600000000000001
