"Time","wdir {devid=""6867252545520000"", firmware_variant=""-v1""}"
2024-01-20 05:30:00,313
2024-01-20 06:00:00,272
2024-01-20 06:30:00,191
2024-01-20 07:00:00,263
2024-01-20 07:30:00,252
2024-01-20 08:00:00,155
2024-01-20 08:30:00,77.2
2024-01-20 09:00:00,105
2024-01-20 09:30:00,137
2024-01-20 10:00:00,173
2024-01-20 10:30:00,147
2024-01-20 11:00:00,190
2024-01-20 11:30:00,150
2024-01-20 12:00:00,213
2024-01-20 12:30:00,129
2024-01-20 13:00:00,97.6
2024-01-20 13:30:00,89.5
2024-01-20 14:00:00,126
2024-01-20 14:30:00,112
2024-01-20 15:00:00,109
2024-01-20 15:30:00,75.5
2024-01-20 16:00:00,130
2024-01-20 16:30:00,162
2024-01-20 17:00:00,91.1
2024-01-20 17:30:00,87.8
2024-01-20 18:00:00,222
2024-01-20 18:30:00,281
2024-01-20 19:00:00,165
2024-01-20 19:30:00,174
2024-01-20 20:00:00,152
2024-01-20 20:30:00,104
2024-01-20 21:00:00,115
2024-01-20 21:30:00,133
2024-01-20 22:00:00,140
2024-01-20 22:30:00,192
2024-01-20 23:00:00,308
2024-01-20 23:30:00,238
2024-01-21 00:00:00,232
2024-01-21 00:30:00,216
2024-01-21 01:00:00,225
2024-01-21 01:30:00,205
2024-01-21 02:00:00,205
2024-01-21 02:30:00,218
2024-01-21 03:00:00,265
2024-01-21 03:30:00,347
2024-01-21 04:00:00,351
2024-01-21 04:30:00,295
2024-01-21 05:00:00,323
2024-01-21 05:30:00,32.7
2024-01-21 06:00:00,236
2024-01-21 06:30:00,316
2024-01-21 07:00:00,299
2024-01-21 07:30:00,316
2024-01-21 08:00:00,263
2024-01-21 08:30:00,75.1
2024-01-21 09:00:00,139
2024-01-21 09:30:00,190
2024-01-21 10:00:00,192
2024-01-21 10:30:00,150
2024-01-21 11:00:00,178
2024-01-21 11:30:00,201
2024-01-21 12:00:00,157
2024-01-21 12:30:00,254
2024-01-21 13:00:00,242
2024-01-21 13:30:00,218
2024-01-21 14:00:00,234
2024-01-21 14:30:00,175
2024-01-21 15:00:00,130
2024-01-21 15:30:00,184
2024-01-21 16:00:00,188
2024-01-21 16:30:00,170
2024-01-21 17:00:00,127
2024-01-21 17:30:00,192
2024-01-21 18:00:00,198
2024-01-21 18:30:00,176
2024-01-21 19:00:00,206
2024-01-21 19:30:00,168
2024-01-21 20:00:00,191
2024-01-21 20:30:00,240
2024-01-21 21:00:00,84.4
2024-01-21 21:30:00,262
2024-01-21 22:00:00,294
2024-01-21 22:30:00,278
2024-01-21 23:00:00,259
2024-01-21 23:30:00,196
2024-01-22 00:00:00,277
2024-01-22 00:30:00,290
2024-01-22 01:00:00,78.8
2024-01-22 01:30:00,215
2024-01-22 02:00:00,145
2024-01-22 02:30:00,52.0
2024-01-22 03:00:00,119
2024-01-22 03:30:00,118
2024-01-22 04:00:00,112
2024-01-22 04:30:00,48.6
2024-01-22 05:00:00,164
2024-01-22 05:30:00,240
2024-01-22 06:00:00,190
2024-01-22 06:30:00,200
2024-01-22 07:00:00,222
2024-01-22 07:30:00,185
2024-01-22 08:00:00,225
2024-01-22 08:30:00,214
2024-01-22 09:00:00,166
2024-01-22 09:30:00,214
2024-01-22 10:00:00,241
2024-01-22 10:30:00,219
2024-01-22 11:00:00,213
2024-01-22 11:30:00,233
2024-01-22 12:00:00,98.1
2024-01-22 12:30:00,113
2024-01-22 13:00:00,145
2024-01-22 13:30:00,176
2024-01-22 14:00:00,173
2024-01-22 14:30:00,156
2024-01-22 15:00:00,165
2024-01-22 15:30:00,172
2024-01-22 16:00:00,173
2024-01-22 16:30:00,200
2024-01-22 17:00:00,217
2024-01-22 17:30:00,197
2024-01-22 18:00:00,222
2024-01-22 18:30:00,213
2024-01-22 19:00:00,209
2024-01-22 19:30:00,239
2024-01-22 20:00:00,230
2024-01-22 20:30:00,249
2024-01-22 21:00:00,203
2024-01-22 21:30:00,238
2024-01-22 22:00:00,179
2024-01-22 22:30:00,231
2024-01-22 23:00:00,250
2024-01-22 23:30:00,230
2024-01-23 00:00:00,230
2024-01-23 00:30:00,236
2024-01-23 01:00:00,232
2024-01-23 01:30:00,236
2024-01-23 02:00:00,236
2024-01-23 02:30:00,250
2024-01-23 03:00:00,244
2024-01-23 03:30:00,231
2024-01-23 04:00:00,249
2024-01-23 04:30:00,250
2024-01-23 05:00:00,231
2024-01-23 05:30:00,261
2024-01-23 06:00:00,271
2024-01-23 06:30:00,107
2024-01-23 07:00:00,9.97
2024-01-23 07:30:00,86.8
2024-01-23 08:00:00,217
2024-01-23 08:30:00,158
2024-01-23 09:00:00,71.0
2024-01-23 09:30:00,165
2024-01-23 10:00:00,207
2024-01-23 10:30:00,225
2024-01-23 11:00:00,221
2024-01-23 11:30:00,182
2024-01-23 12:00:00,245
2024-01-23 12:30:00,188
2024-01-23 13:00:00,108
2024-01-23 13:30:00,130
2024-01-23 14:00:00,164
2024-01-23 14:30:00,206
2024-01-23 15:00:00,112
2024-01-23 15:30:00,95.7
2024-01-23 16:00:00,106
2024-01-23 16:30:00,199
2024-01-23 17:00:00,202
2024-01-23 17:30:00,270
2024-01-23 18:00:00,283
2024-01-23 18:30:00,315
2024-01-23 19:00:00,303
2024-01-23 19:30:00,249
2024-01-23 20:00:00,248
2024-01-23 20:30:00,241
2024-01-23 21:00:00,257
2024-01-23 21:30:00,277
2024-01-23 22:00:00,245
2024-01-23 22:30:00,230
2024-01-23 23:00:00,266
2024-01-23 23:30:00,240
2024-01-24 00:00:00,275
2024-01-24 00:30:00,288
2024-01-24 01:00:00,188
2024-01-24 01:30:00,181
2024-01-24 02:00:00,189
2024-01-24 02:30:00,249
2024-01-24 03:00:00,248
2024-01-24 03:30:00,178
2024-01-24 04:00:00,248
2024-01-24 04:30:00,264
2024-01-24 05:00:00,297
2024-01-24 05:30:00,211
2024-01-24 06:00:00,293
2024-01-24 06:30:00,264
2024-01-24 07:00:00,95.5
2024-01-24 07:30:00,213
2024-01-24 08:00:00,61.0
2024-01-24 08:30:00,100
2024-01-24 09:00:00,194
2024-01-24 09:30:00,106
2024-01-24 10:00:00,121
2024-01-24 10:30:00,125
2024-01-24 11:00:00,64.4
2024-01-24 11:30:00,83.8
2024-01-24 12:00:00,227
2024-01-24 12:30:00,220
2024-01-24 13:00:00,108
2024-01-24 13:30:00,99.3
2024-01-24 14:00:00,195
2024-01-24 14:30:00,99.6
2024-01-24 15:00:00,91.0
2024-01-24 15:30:00,118
2024-01-24 16:00:00,153
2024-01-24 16:30:00,96.6

