"Time","wspd {devid=""6867252545520000"", firmware_variant=""-v1""}"
2023-02-14 20:00:00,1.53 m/s
2023-02-14 20:30:00,0.609 m/s
2023-02-14 21:00:00,0.411 m/s
2023-02-14 21:30:00,0.358 m/s
2023-02-14 22:00:00,0.191 m/s
2023-02-14 22:30:00,0.213 m/s
2023-02-14 23:00:00,0.513 m/s
2023-02-14 23:30:00,0.766 m/s
2023-02-15 00:00:00,0.997 m/s
2023-02-15 00:30:00,0.922 m/s
2023-02-15 01:00:00,0.892 m/s
2023-02-15 01:30:00,0.494 m/s
2023-02-15 02:00:00,0.306 m/s
2023-02-15 02:30:00,0.497 m/s
2023-02-15 03:00:00,0.519 m/s
2023-02-15 03:30:00,0.673 m/s
2023-02-15 04:00:00,1.12 m/s
2023-02-15 04:30:00,1.46 m/s
2023-02-15 05:00:00,1.01 m/s
2023-02-15 05:30:00,0.938 m/s
2023-02-15 06:00:00,0.783 m/s
2023-02-15 06:30:00,0.550 m/s
2023-02-15 07:00:00,0.373 m/s
2023-02-15 07:30:00,0.225 m/s
2023-02-15 08:00:00,0.336 m/s
2023-02-15 08:30:00,0.430 m/s
2023-02-15 09:00:00,0.464 m/s
2023-02-15 09:30:00,1.21 m/s
2023-02-15 10:00:00,0.980 m/s
2023-02-15 10:30:00,1.15 m/s
2023-02-15 11:00:00,1.83 m/s
2023-02-15 11:30:00,2.60 m/s
2023-02-15 12:00:00,1.95 m/s
2023-02-15 12:30:00,1.74 m/s
2023-02-15 13:00:00,1.68 m/s
2023-02-15 13:30:00,1.46 m/s
2023-02-15 14:00:00,1.37 m/s
2023-02-15 14:30:00,1.53 m/s
2023-02-15 15:00:00,1.09 m/s
2023-02-15 15:30:00,1.13 m/s
2023-02-15 16:00:00,1.46 m/s
2023-02-15 16:30:00,1.84 m/s
2023-02-15 17:00:00,1.32 m/s
2023-02-15 17:30:00,1.26 m/s
2023-02-15 18:00:00,0.713 m/s
2023-02-15 18:30:00,0.656 m/s
2023-02-15 19:00:00,0.651 m/s
2023-02-15 19:30:00,0.823 m/s
2023-02-15 20:00:00,1.69 m/s
2023-02-15 20:30:00,0.883 m/s
2023-02-15 21:00:00,0.473 m/s
2023-02-15 21:30:00,0.736 m/s
2023-02-15 22:00:00,0.509 m/s
2023-02-15 22:30:00,0.572 m/s
2023-02-15 23:00:00,0.685 m/s
2023-02-15 23:30:00,0.801 m/s
2023-02-16 00:00:00,0.671 m/s
2023-02-16 00:30:00,0.624 m/s
2023-02-16 01:00:00,0.916 m/s
2023-02-16 01:30:00,0.693 m/s
2023-02-16 02:00:00,1.09 m/s
2023-02-16 02:30:00,0.668 m/s
2023-02-16 03:00:00,0.772 m/s
2023-02-16 03:30:00,0.280 m/s
2023-02-16 04:00:00,0.593 m/s
2023-02-16 04:30:00,0.314 m/s
2023-02-16 05:00:00,0.310 m/s
2023-02-16 05:30:00,1.05 m/s
2023-02-16 06:00:00,1.67 m/s
2023-02-16 06:30:00,1.97 m/s
2023-02-16 07:00:00,1.83 m/s
2023-02-16 07:30:00,1.81 m/s
2023-02-16 08:00:00,0.869 m/s
2023-02-16 08:30:00,0.982 m/s
2023-02-16 09:00:00,1.28 m/s
2023-02-16 09:30:00,1.51 m/s
2023-02-16 10:00:00,1.46 m/s
2023-02-16 10:30:00,0.702 m/s
2023-02-16 11:00:00,0.894 m/s
2023-02-16 11:30:00,0.842 m/s
2023-02-16 12:00:00,1.30 m/s
2023-02-16 12:30:00,1.26 m/s
2023-02-16 13:00:00,1.46 m/s
2023-02-16 13:30:00,1.98 m/s
2023-02-16 14:00:00,1.77 m/s
2023-02-16 14:30:00,1.79 m/s
2023-02-16 15:00:00,2.42 m/s
2023-02-16 15:30:00,2.08 m/s
2023-02-16 16:00:00,2.17 m/s
2023-02-16 16:30:00,2.00 m/s
2023-02-16 17:00:00,1.60 m/s
2023-02-16 17:30:00,2.07 m/s
2023-02-16 18:00:00,2.15 m/s
2023-02-16 18:30:00,2.65 m/s
2023-02-16 19:00:00,2.73 m/s
2023-02-16 19:30:00,2.94 m/s
2023-02-16 20:00:00,2.61 m/s
2023-02-16 20:30:00,2.51 m/s
2023-02-16 21:00:00,2.99 m/s
2023-02-16 21:30:00,3.30 m/s
2023-02-16 22:00:00,3.05 m/s
2023-02-16 22:30:00,2.15 m/s
2023-02-16 23:00:00,1.79 m/s
2023-02-16 23:30:00,1.63 m/s
2023-02-17 00:00:00,2.03 m/s
2023-02-17 00:30:00,2.23 m/s
2023-02-17 01:00:00,1.72 m/s
2023-02-17 01:30:00,1.31 m/s
2023-02-17 02:00:00,1.41 m/s
2023-02-17 02:30:00,1.94 m/s
2023-02-17 03:00:00,1.52 m/s
2023-02-17 03:30:00,1.22 m/s
2023-02-17 04:00:00,0.874 m/s
2023-02-17 04:30:00,1.32 m/s
2023-02-17 05:00:00,0.497 m/s
2023-02-17 05:30:00,0.939 m/s
2023-02-17 06:00:00,0.631 m/s
2023-02-17 06:30:00,0.679 m/s
2023-02-17 07:00:00,0.493 m/s
2023-02-17 07:30:00,0.694 m/s
2023-02-17 08:00:00,0.494 m/s
2023-02-17 08:30:00,0.335 m/s
2023-02-17 09:00:00,0.351 m/s
2023-02-17 09:30:00,0.841 m/s
2023-02-17 10:00:00,1.37 m/s
2023-02-17 10:30:00,1.04 m/s
2023-02-17 11:00:00,1.03 m/s
2023-02-17 11:30:00,1.28 m/s
2023-02-17 12:00:00,1.60 m/s
2023-02-17 12:30:00,1.06 m/s
2023-02-17 13:00:00,0.888 m/s
2023-02-17 13:30:00,0.744 m/s
2023-02-17 14:00:00,1.04 m/s
2023-02-17 14:30:00,0.726 m/s
2023-02-17 15:00:00,0.680 m/s
2023-02-17 15:30:00,1.11 m/s
2023-02-17 16:00:00,1.37 m/s
2023-02-17 16:30:00,1.13 m/s
2023-02-17 17:00:00,0.793 m/s
2023-02-17 17:30:00,1.09 m/s
2023-02-17 18:00:00,0.492 m/s
2023-02-17 18:30:00,0.462 m/s
2023-02-17 19:00:00,0.930 m/s
2023-02-17 19:30:00,0.494 m/s
2023-02-17 20:00:00,0.317 m/s
2023-02-17 20:30:00,1.27 m/s
2023-02-17 21:00:00,2.00 m/s
2023-02-17 21:30:00,1.89 m/s
2023-02-17 22:00:00,2.65 m/s
2023-02-17 22:30:00,2.08 m/s
2023-02-17 23:00:00,2.21 m/s
2023-02-17 23:30:00,2.89 m/s
2023-02-18 00:00:00,3.28 m/s
2023-02-18 00:30:00,3.50 m/s
2023-02-18 01:00:00,3.43 m/s
2023-02-18 01:30:00,3.46 m/s
2023-02-18 02:00:00,3.45 m/s
2023-02-18 02:30:00,3.26 m/s
2023-02-18 03:00:00,3.20 m/s
2023-02-18 03:30:00,2.87 m/s
2023-02-18 04:00:00,2.47 m/s
2023-02-18 04:30:00,2.92 m/s
2023-02-18 05:00:00,2.60 m/s
2023-02-18 05:30:00,1.87 m/s
2023-02-18 06:00:00,1.41 m/s
2023-02-18 06:30:00,0.698 m/s
2023-02-18 07:00:00,0.730 m/s
2023-02-18 07:30:00,0.764 m/s
2023-02-18 08:00:00,0.838 m/s
2023-02-18 08:30:00,0.764 m/s
2023-02-18 09:00:00,0.731 m/s
2023-02-18 09:30:00,0.958 m/s
2023-02-18 10:00:00,1.15 m/s
2023-02-18 10:30:00,1.57 m/s
2023-02-18 11:00:00,1.30 m/s
2023-02-18 11:30:00,1.42 m/s
2023-02-18 12:00:00,1.08 m/s
2023-02-18 12:30:00,0.634 m/s
2023-02-18 13:00:00,0.744 m/s
2023-02-18 13:30:00,1.26 m/s
2023-02-18 14:00:00,0.847 m/s
2023-02-18 14:30:00,1.67 m/s
2023-02-18 15:00:00,1.23 m/s
2023-02-18 15:30:00,1.36 m/s
2023-02-18 16:00:00,1.39 m/s
2023-02-18 16:30:00,2.14 m/s
2023-02-18 17:00:00,1.32 m/s
2023-02-18 17:30:00,1.61 m/s
2023-02-18 18:00:00,0.800 m/s
2023-02-18 18:30:00,0.948 m/s
2023-02-18 19:00:00,0.481 m/s
2023-02-18 19:30:00,0.973 m/s
2023-02-18 20:00:00,0.794 m/s
2023-02-18 20:30:00,0.515 m/s
2023-02-18 21:00:00,0.775 m/s
2023-02-18 21:30:00,0.863 m/s
2023-02-18 22:00:00,0.652 m/s
2023-02-18 22:30:00,0.636 m/s
2023-02-18 23:00:00,0.910 m/s
2023-02-18 23:30:00,0.925 m/s
2023-02-19 00:00:00,0.787 m/s
2023-02-19 00:30:00,0.841 m/s
2023-02-19 01:00:00,0.492 m/s
2023-02-19 01:30:00,0.684 m/s
2023-02-19 02:00:00,0.845 m/s
2023-02-19 02:30:00,2.20 m/s
2023-02-19 03:00:00,1.99 m/s
2023-02-19 03:30:00,0.882 m/s
2023-02-19 04:00:00,0.660 m/s
2023-02-19 04:30:00,0.955 m/s
2023-02-19 05:00:00,0.856 m/s
2023-02-19 05:30:00,0.629 m/s
2023-02-19 06:00:00,0.336 m/s
2023-02-19 06:30:00,0.409 m/s
2023-02-19 07:00:00,0.578 m/s
2023-02-19 07:30:00,0.331 m/s
2023-02-19 08:00:00,0.230 m/s
2023-02-19 08:30:00,1.08 m/s
2023-02-19 09:00:00,0.959 m/s
2023-02-19 09:30:00,1.05 m/s
2023-02-19 10:00:00,0.950 m/s
2023-02-19 10:30:00,0.765 m/s
2023-02-19 11:00:00,0.920 m/s
2023-02-19 11:30:00,0.963 m/s
2023-02-19 12:00:00,0.950 m/s
2023-02-19 12:30:00,0.598 m/s
2023-02-19 13:00:00,0.826 m/s
2023-02-19 13:30:00,0.670 m/s
2023-02-19 14:00:00,0.654 m/s
2023-02-19 14:30:00,1.10 m/s
2023-02-19 15:00:00,1.49 m/s
2023-02-19 15:30:00,1.48 m/s
2023-02-19 16:00:00,1.10 m/s
2023-02-19 16:30:00,1.50 m/s
2023-02-19 17:00:00,1.54 m/s
2023-02-19 17:30:00,1.76 m/s
2023-02-19 18:00:00,1.51 m/s
2023-02-19 18:30:00,1.75 m/s
2023-02-19 19:00:00,1.59 m/s
2023-02-19 19:30:00,1.87 m/s
2023-02-19 20:00:00,1.62 m/s
2023-02-19 20:30:00,1.80 m/s
2023-02-19 21:00:00,0.976 m/s
2023-02-19 21:30:00,1.61 m/s
2023-02-19 22:00:00,2.02 m/s
2023-02-19 22:30:00,2.05 m/s
2023-02-19 23:00:00,1.30 m/s
2023-02-19 23:30:00,0.915 m/s
2023-02-20 00:00:00,1.10 m/s
2023-02-20 00:30:00,1.31 m/s
2023-02-20 01:00:00,1.83 m/s
2023-02-20 01:30:00,1.19 m/s
2023-02-20 02:00:00,1.67 m/s
2023-02-20 02:30:00,0.829 m/s
2023-02-20 03:00:00,0.766 m/s
2023-02-20 03:30:00,0.677 m/s
2023-02-20 04:00:00,0.604 m/s
2023-02-20 04:30:00,0.769 m/s
2023-02-20 05:00:00,0.344 m/s
2023-02-20 05:30:00,0.705 m/s
2023-02-20 06:00:00,0.446 m/s
2023-02-20 06:30:00,0.325 m/s
2023-02-20 07:00:00,0.441 m/s
2023-02-20 07:30:00,0.499 m/s
2023-02-20 08:00:00,0.172 m/s
2023-02-20 08:30:00,0.358 m/s
2023-02-20 09:00:00,0.413 m/s
2023-02-20 09:30:00,0.612 m/s
2023-02-20 10:00:00,0.790 m/s
2023-02-20 10:30:00,0.778 m/s
2023-02-20 11:00:00,0.757 m/s
2023-02-20 11:30:00,0.875 m/s
2023-02-20 12:00:00,1.04 m/s
2023-02-20 12:30:00,1.48 m/s
2023-02-20 13:00:00,1.43 m/s
2023-02-20 13:30:00,1.66 m/s
2023-02-20 14:00:00,1.44 m/s
2023-02-20 14:30:00,1.31 m/s
2023-02-20 15:00:00,1.02 m/s
2023-02-20 15:30:00,0.933 m/s
2023-02-20 16:00:00,1.41 m/s
2023-02-20 16:30:00,0.554 m/s
2023-02-20 17:00:00,0.326 m/s
2023-02-20 17:30:00,0.441 m/s
2023-02-20 18:00:00,0.682 m/s
2023-02-20 18:30:00,0.650 m/s
2023-02-20 19:00:00,0.506 m/s
2023-02-20 19:30:00,0.579 m/s
2023-02-20 20:00:00,0.459 m/s
2023-02-20 20:30:00,0.643 m/s
2023-02-20 21:00:00,0.313 m/s
2023-02-20 21:30:00,0.797 m/s
2023-02-20 22:00:00,0.371 m/s
2023-02-20 22:30:00,0.523 m/s
2023-02-20 23:00:00,0.889 m/s
2023-02-20 23:30:00,0.692 m/s
2023-02-21 00:00:00,0.514 m/s
2023-02-21 00:30:00,0.657 m/s
2023-02-21 01:00:00,0.776 m/s
2023-02-21 01:30:00,0.742 m/s
2023-02-21 02:00:00,0.596 m/s
2023-02-21 02:30:00,0.827 m/s
2023-02-21 03:00:00,0.725 m/s
2023-02-21 03:30:00,0.426 m/s
2023-02-21 04:00:00,0.440 m/s
2023-02-21 04:30:00,0.430 m/s
2023-02-21 05:00:00,0.389 m/s
2023-02-21 05:30:00,0.209 m/s
2023-02-21 06:00:00,0.213 m/s
2023-02-21 06:30:00,0.899 m/s
2023-02-21 07:00:00,0.619 m/s
2023-02-21 07:30:00,0.366 m/s
2023-02-21 08:00:00,0.914 m/s
2023-02-21 08:30:00,0.664 m/s
2023-02-21 09:00:00,0.216 m/s
2023-02-21 09:30:00,0.695 m/s
2023-02-21 10:00:00,0.775 m/s
2023-02-21 10:30:00,0.775 m/s
2023-02-21 11:00:00,0.796 m/s
2023-02-21 11:30:00,0.647 m/s
2023-02-21 12:00:00,0.747 m/s
2023-02-21 12:30:00,0.888 m/s
2023-02-21 13:00:00,1.38 m/s
2023-02-21 13:30:00,1.77 m/s
2023-02-21 14:00:00,1.89 m/s
2023-02-21 14:30:00,2.34 m/s
2023-02-21 15:00:00,1.58 m/s
2023-02-21 15:30:00,1.19 m/s
2023-02-21 16:00:00,1.49 m/s
2023-02-21 16:30:00,1.36 m/s
2023-02-21 17:00:00,1.60 m/s
2023-02-21 17:30:00,1.09 m/s
2023-02-21 18:00:00,0.701 m/s
2023-02-21 18:30:00,0.654 m/s
2023-02-21 19:00:00,0.294 m/s
2023-02-21 19:30:00,0.272 m/s
2023-02-21 20:00:00,0.800 m/s
2023-02-21 20:30:00,0.794 m/s
2023-02-21 21:00:00,1.09 m/s
2023-02-21 21:30:00,0.831 m/s
2023-02-21 22:00:00,1.10 m/s
2023-02-21 22:30:00,0.800 m/s
2023-02-21 23:00:00,0.497 m/s
2023-02-21 23:30:00,0.737 m/s
2023-02-22 00:00:00,0.778 m/s
2023-02-22 00:30:00,0.251 m/s
2023-02-22 01:00:00,0.708 m/s
2023-02-22 01:30:00,0.508 m/s
2023-02-22 02:00:00,0.362 m/s
2023-02-22 02:30:00,0.369 m/s
2023-02-22 03:00:00,0.821 m/s
2023-02-22 03:30:00,0.621 m/s
2023-02-22 04:00:00,0.459 m/s
2023-02-22 04:30:00,0.223 m/s
2023-02-22 05:00:00,0.351 m/s
2023-02-22 05:30:00,0.225 m/s
2023-02-22 06:00:00,0.383 m/s
2023-02-22 06:30:00,0.373 m/s
2023-02-22 07:00:00,0.268 m/s
2023-02-22 07:30:00,0.586 m/s
2023-02-22 08:00:00,0.568 m/s
2023-02-22 08:30:00,0.872 m/s
2023-02-22 09:00:00,0.803 m/s
2023-02-22 09:30:00,0.185 m/s
2023-02-22 10:00:00,1.10 m/s
2023-02-22 10:30:00,1.24 m/s
2023-02-22 11:00:00,1.71 m/s
2023-02-22 11:30:00,1.57 m/s
2023-02-22 12:00:00,1.18 m/s
2023-02-22 12:30:00,1.01 m/s
2023-02-22 13:00:00,1.07 m/s
2023-02-22 13:30:00,1.08 m/s
2023-02-22 14:00:00,0.827 m/s
2023-02-22 14:30:00,0.970 m/s
2023-02-22 15:00:00,1.34 m/s
2023-02-22 15:30:00,1.03 m/s
2023-02-22 16:00:00,0.909 m/s
2023-02-22 16:30:00,1.40 m/s
2023-02-22 17:00:00,1.29 m/s
2023-02-22 17:30:00,1.11 m/s
2023-02-22 18:00:00,0.393 m/s
2023-02-22 18:30:00,0.609 m/s
2023-02-22 19:00:00,0.984 m/s
2023-02-22 19:30:00,1.64 m/s
2023-02-22 20:00:00,1.78 m/s
2023-02-22 20:30:00,0.996 m/s
2023-02-22 21:00:00,0.739 m/s
2023-02-22 21:30:00,1.20 m/s
2023-02-22 22:00:00,1.64 m/s
2023-02-22 22:30:00,2.15 m/s
2023-02-22 23:00:00,2.01 m/s
2023-02-22 23:30:00,1.24 m/s
2023-02-23 00:00:00,0.468 m/s
2023-02-23 00:30:00,0.721 m/s
2023-02-23 01:00:00,0.564 m/s
2023-02-23 01:30:00,0.621 m/s
2023-02-23 02:00:00,0.735 m/s
2023-02-23 02:30:00,0.516 m/s
2023-02-23 03:00:00,0.581 m/s
2023-02-23 03:30:00,0.735 m/s
2023-02-23 04:00:00,1.46 m/s
2023-02-23 04:30:00,1.13 m/s
2023-02-23 05:00:00,2.22 m/s
2023-02-23 05:30:00,1.40 m/s
2023-02-23 06:00:00,0.580 m/s
2023-02-23 06:30:00,0.633 m/s
2023-02-23 07:00:00,0.451 m/s
2023-02-23 07:30:00,0.345 m/s
2023-02-23 08:00:00,0.648 m/s
2023-02-23 08:30:00,0.937 m/s
2023-02-23 09:00:00,0.944 m/s
2023-02-23 09:30:00,0.443 m/s
2023-02-23 10:00:00,0.413 m/s
2023-02-23 10:30:00,0.747 m/s
2023-02-23 11:00:00,0.646 m/s
2023-02-23 11:30:00,1.38 m/s
2023-02-23 12:00:00,0.979 m/s
2023-02-23 12:30:00,1.01 m/s
2023-02-23 13:00:00,0.749 m/s
2023-02-23 13:30:00,0.869 m/s
2023-02-23 14:00:00,0.799 m/s
2023-02-23 14:30:00,0.891 m/s
2023-02-23 15:00:00,0.834 m/s
2023-02-23 15:30:00,0.937 m/s
2023-02-23 16:00:00,0.872 m/s
2023-02-23 16:30:00,0.783 m/s
2023-02-23 17:00:00,1.80 m/s
2023-02-23 17:30:00,1.29 m/s
2023-02-23 18:00:00,0.967 m/s
2023-02-23 18:30:00,0.725 m/s
2023-02-23 19:00:00,0.674 m/s
2023-02-23 19:30:00,0.719 m/s
2023-02-23 20:00:00,1.48 m/s
2023-02-23 20:30:00,2.23 m/s
2023-02-23 21:00:00,1.67 m/s
2023-02-23 21:30:00,0.499 m/s
2023-02-23 22:00:00,0.739 m/s
2023-02-23 22:30:00,0.784 m/s
2023-02-23 23:00:00,0.683 m/s
2023-02-23 23:30:00,0.549 m/s
2023-02-24 00:00:00,0.640 m/s
2023-02-24 00:30:00,0.414 m/s
2023-02-24 01:00:00,0.557 m/s
2023-02-24 01:30:00,0.776 m/s
2023-02-24 02:00:00,0.702 m/s
2023-02-24 02:30:00,0.709 m/s
2023-02-24 03:00:00,0.504 m/s
2023-02-24 03:30:00,0.332 m/s
2023-02-24 04:00:00,0.136 m/s
2023-02-24 04:30:00,0.641 m/s
2023-02-24 05:00:00,0.239 m/s
2023-02-24 05:30:00,0.553 m/s
2023-02-24 06:00:00,0.495 m/s
2023-02-24 06:30:00,0.378 m/s
2023-02-24 07:00:00,0.412 m/s
2023-02-24 07:30:00,0.531 m/s
2023-02-24 08:00:00,0.279 m/s
2023-02-24 08:30:00,0.505 m/s
2023-02-24 09:00:00,0.347 m/s
2023-02-24 09:30:00,0.525 m/s
2023-02-24 10:00:00,0.828 m/s
2023-02-24 10:30:00,0.699 m/s
2023-02-24 11:00:00,0.960 m/s
2023-02-24 11:30:00,0.644 m/s
2023-02-24 12:00:00,1.09 m/s
2023-02-24 12:30:00,1.21 m/s
2023-02-24 13:00:00,1.25 m/s
2023-02-24 13:30:00,1.22 m/s
2023-02-24 14:00:00,0.819 m/s
2023-02-24 14:30:00,0.591 m/s
2023-02-24 15:00:00,1.05 m/s
2023-02-24 15:30:00,1.15 m/s
2023-02-24 16:00:00,0.766 m/s
2023-02-24 16:30:00,1.02 m/s
2023-02-24 17:00:00,1.58 m/s
2023-02-24 17:30:00,3.34 m/s
2023-02-24 18:00:00,1.86 m/s
2023-02-24 18:30:00,1.31 m/s
2023-02-24 19:00:00,0.763 m/s
2023-02-24 19:30:00,1.17 m/s
2023-02-24 20:00:00,1.00 m/s
2023-02-24 20:30:00,0.748 m/s
2023-02-24 21:00:00,1.24 m/s
2023-02-24 21:30:00,1.37 m/s
2023-02-24 22:00:00,0.680 m/s
2023-02-24 22:30:00,0.481 m/s
2023-02-24 23:00:00,0.452 m/s
2023-02-24 23:30:00,0.473 m/s
2023-02-25 00:00:00,0.509 m/s
2023-02-25 00:30:00,0.737 m/s
2023-02-25 01:00:00,0.832 m/s
2023-02-25 01:30:00,0.511 m/s
2023-02-25 02:00:00,0.302 m/s
2023-02-25 02:30:00,0.354 m/s
2023-02-25 03:00:00,0.424 m/s
2023-02-25 03:30:00,0.614 m/s
2023-02-25 04:00:00,0.697 m/s
2023-02-25 04:30:00,0.893 m/s
2023-02-25 05:00:00,0.603 m/s
2023-02-25 05:30:00,0.314 m/s
2023-02-25 06:00:00,0.592 m/s
2023-02-25 06:30:00,0.643 m/s
2023-02-25 07:00:00,0.443 m/s
2023-02-25 07:30:00,0.546 m/s
2023-02-25 08:00:00,0.889 m/s
2023-02-25 08:30:00,0.609 m/s
2023-02-25 09:00:00,1.07 m/s
2023-02-25 09:30:00,1.21 m/s
2023-02-25 10:00:00,1.06 m/s
2023-02-25 10:30:00,1.46 m/s
2023-02-25 11:00:00,1.23 m/s
2023-02-25 11:30:00,1.03 m/s
2023-02-25 12:00:00,1.08 m/s
2023-02-25 12:30:00,0.784 m/s
2023-02-25 13:00:00,0.949 m/s
2023-02-25 13:30:00,0.584 m/s
2023-02-25 14:00:00,0.489 m/s
2023-02-25 14:30:00,1.08 m/s
2023-02-25 15:00:00,1.09 m/s
2023-02-25 15:30:00,0.848 m/s
2023-02-25 16:00:00,1.35 m/s
2023-02-25 16:30:00,1.73 m/s
2023-02-25 17:00:00,1.58 m/s
2023-02-25 17:30:00,1.50 m/s
2023-02-25 18:00:00,1.19 m/s
2023-02-25 18:30:00,0.616 m/s
2023-02-25 19:00:00,0.505 m/s
2023-02-25 19:30:00,0.230 m/s
2023-02-25 20:00:00,0.268 m/s
2023-02-25 20:30:00,0.945 m/s
2023-02-25 21:00:00,0.971 m/s
2023-02-25 21:30:00,1.14 m/s
2023-02-25 22:00:00,0.764 m/s
2023-02-25 22:30:00,0.655 m/s
2023-02-25 23:00:00,0.437 m/s
2023-02-25 23:30:00,0.212 m/s
2023-02-26 00:00:00,0.138 m/s
2023-02-26 00:30:00,0.674 m/s
2023-02-26 01:00:00,0.287 m/s
2023-02-26 01:30:00,0.767 m/s
2023-02-26 02:00:00,1.02 m/s
2023-02-26 02:30:00,0.949 m/s
2023-02-26 03:00:00,1.32 m/s
2023-02-26 03:30:00,0.770 m/s
2023-02-26 04:00:00,0.746 m/s
2023-02-26 04:30:00,1.23 m/s
2023-02-26 05:00:00,1.08 m/s
2023-02-26 05:30:00,0.937 m/s
2023-02-26 06:00:00,0.883 m/s
2023-02-26 06:30:00,0.542 m/s
2023-02-26 07:00:00,0.261 m/s
2023-02-26 07:30:00,0.246 m/s
2023-02-26 08:00:00,0.644 m/s
2023-02-26 08:30:00,0.815 m/s
2023-02-26 09:00:00,0.968 m/s
2023-02-26 09:30:00,0.961 m/s
2023-02-26 10:00:00,1.16 m/s
2023-02-26 10:30:00,0.887 m/s
2023-02-26 11:00:00,0.734 m/s
2023-02-26 11:30:00,0.711 m/s
2023-02-26 12:00:00,0.498 m/s
2023-02-26 12:30:00,0.305 m/s
2023-02-26 13:00:00,0.428 m/s
2023-02-26 13:30:00,0.203 m/s
2023-02-26 14:00:00,0.267 m/s
2023-02-26 14:30:00,0.261 m/s
2023-02-26 15:00:00,0.465 m/s
2023-02-26 15:30:00,0.486 m/s
2023-02-26 16:00:00,0.737 m/s
2023-02-26 16:30:00,0.481 m/s
2023-02-26 17:00:00,1.04 m/s
2023-02-26 17:30:00,1.51 m/s
2023-02-26 18:00:00,1.69 m/s
2023-02-26 18:30:00,1.02 m/s
2023-02-26 19:00:00,1.24 m/s
2023-02-26 19:30:00,1.01 m/s
2023-02-26 20:00:00,1.39 m/s
2023-02-26 20:30:00,1.25 m/s
2023-02-26 21:00:00,1.00 m/s
2023-02-26 21:30:00,0.859 m/s
2023-02-26 22:00:00,0.592 m/s
2023-02-26 22:30:00,0.488 m/s
2023-02-26 23:00:00,0.723 m/s
2023-02-26 23:30:00,0.339 m/s
2023-02-27 00:00:00,0.518 m/s
2023-02-27 00:30:00,0.177 m/s
2023-02-27 01:00:00,0.528 m/s
2023-02-27 01:30:00,0.383 m/s
2023-02-27 02:00:00,0.763 m/s
2023-02-27 02:30:00,0.564 m/s
2023-02-27 03:00:00,1.28 m/s
2023-02-27 03:30:00,0.752 m/s
2023-02-27 04:00:00,1.09 m/s
2023-02-27 04:30:00,0.896 m/s
2023-02-27 05:00:00,1.31 m/s
2023-02-27 05:30:00,3.00 m/s
2023-02-27 06:00:00,2.42 m/s
2023-02-27 06:30:00,2.11 m/s
2023-02-27 07:00:00,0.969 m/s
2023-02-27 07:30:00,0.406 m/s
2023-02-27 08:00:00,0.285 m/s
2023-02-27 08:30:00,0.287 m/s
2023-02-27 09:00:00,0.184 m/s
2023-02-27 09:30:00,0.650 m/s
2023-02-27 10:00:00,0.555 m/s
2023-02-27 10:30:00,0.884 m/s
2023-02-27 11:00:00,0.725 m/s
2023-02-27 11:30:00,0.559 m/s
2023-02-27 12:00:00,0.755 m/s
2023-02-27 12:30:00,0.809 m/s
2023-02-27 13:00:00,1.94 m/s
2023-02-27 13:30:00,1.48 m/s
2023-02-27 14:00:00,1.02 m/s
2023-02-27 14:30:00,0.997 m/s
2023-02-27 15:00:00,0.568 m/s
2023-02-27 15:30:00,0.668 m/s
2023-02-27 16:00:00,0.304 m/s
2023-02-27 16:30:00,1.70 m/s
2023-02-27 17:00:00,2.04 m/s
2023-02-27 17:30:00,2.00 m/s
2023-02-27 18:00:00,2.01 m/s
2023-02-27 18:30:00,2.06 m/s
2023-02-27 19:00:00,2.05 m/s
2023-02-27 19:30:00,2.17 m/s
2023-02-27 20:00:00,2.31 m/s
2023-02-27 20:30:00,2.32 m/s
2023-02-27 21:00:00,2.27 m/s
2023-02-27 21:30:00,2.41 m/s
2023-02-27 22:00:00,1.45 m/s
2023-02-27 22:30:00,1.37 m/s
2023-02-27 23:00:00,1.36 m/s
2023-02-27 23:30:00,0.896 m/s
2023-02-28 00:00:00,0.821 m/s
2023-02-28 00:30:00,0.929 m/s
2023-02-28 01:00:00,1.83 m/s
2023-02-28 01:30:00,1.59 m/s
2023-02-28 02:00:00,0.659 m/s
2023-02-28 02:30:00,0.351 m/s
2023-02-28 03:00:00,0.395 m/s
2023-02-28 03:30:00,0.600 m/s
2023-02-28 04:00:00,0.897 m/s
2023-02-28 04:30:00,0.420 m/s
2023-02-28 05:00:00,0.238 m/s
2023-02-28 05:30:00,0.383 m/s
2023-02-28 06:00:00,0.691 m/s
2023-02-28 06:30:00,0.569 m/s
2023-02-28 07:00:00,0.404 m/s
2023-02-28 07:30:00,0.772 m/s
2023-02-28 08:00:00,0.270 m/s
2023-02-28 08:30:00,0.274 m/s
2023-02-28 09:00:00,0.372 m/s
2023-02-28 09:30:00,0.364 m/s
2023-02-28 10:00:00,0.724 m/s
2023-02-28 10:30:00,0.792 m/s
2023-02-28 11:00:00,0.667 m/s
2023-02-28 11:30:00,0.504 m/s
2023-02-28 12:00:00,0.563 m/s
2023-02-28 12:30:00,0.369 m/s
2023-02-28 13:00:00,0.462 m/s
2023-02-28 13:30:00,0.756 m/s
2023-02-28 14:00:00,1.12 m/s
2023-02-28 14:30:00,1.08 m/s
2023-02-28 15:00:00,0.607 m/s
2023-02-28 15:30:00,0.636 m/s
2023-02-28 16:00:00,0.519 m/s
