"Time","wspd {devid=""6867252545520000"", firmware_variant=""-v1""}"
2024-01-14 20:00:00,1.57 m/s
2024-01-14 20:30:00,1.29 m/s
2024-01-14 21:00:00,2.12 m/s
2024-01-14 21:30:00,2.70 m/s
2024-01-14 22:00:00,2.09 m/s
2024-01-14 22:30:00,0.999 m/s
2024-01-14 23:00:00,1.72 m/s
2024-01-14 23:30:00,1.55 m/s
2024-01-15 00:00:00,2.61 m/s
2024-01-15 00:30:00,2.82 m/s
2024-01-15 01:00:00,3.09 m/s
2024-01-15 01:30:00,3.14 m/s
2024-01-15 02:00:00,2.71 m/s
2024-01-15 02:30:00,2.88 m/s
2024-01-15 03:00:00,2.88 m/s
2024-01-15 03:30:00,2.71 m/s
2024-01-15 04:00:00,1.65 m/s
2024-01-15 04:30:00,1.41 m/s
2024-01-15 05:00:00,1.41 m/s
2024-01-15 05:30:00,0.880 m/s
2024-01-15 06:00:00,0.381 m/s
2024-01-15 06:30:00,0.368 m/s
2024-01-15 07:00:00,0.345 m/s
2024-01-15 07:30:00,0.611 m/s
2024-01-15 08:00:00,0.833 m/s
2024-01-15 08:30:00,1.01 m/s
2024-01-15 09:00:00,1.47 m/s
2024-01-15 09:30:00,1.20 m/s
2024-01-15 10:00:00,1.39 m/s
2024-01-15 10:30:00,1.33 m/s
2024-01-15 11:00:00,1.37 m/s
2024-01-15 11:30:00,1.47 m/s
2024-01-15 12:00:00,1.77 m/s
2024-01-15 12:30:00,1.27 m/s
2024-01-15 13:00:00,1.21 m/s
2024-01-15 13:30:00,1.44 m/s
2024-01-15 14:00:00,1.26 m/s
2024-01-15 14:30:00,1.67 m/s
2024-01-15 15:00:00,1.46 m/s
2024-01-15 15:30:00,1.04 m/s
2024-01-15 16:00:00,0.405 m/s
2024-01-15 16:30:00,0.419 m/s
2024-01-15 17:00:00,0.925 m/s
2024-01-15 17:30:00,0.753 m/s
2024-01-15 18:00:00,0.412 m/s
2024-01-15 18:30:00,0.552 m/s
2024-01-15 19:00:00,1.14 m/s
2024-01-15 19:30:00,1.43 m/s
2024-01-15 20:00:00,1.59 m/s
2024-01-15 20:30:00,1.54 m/s
2024-01-15 21:00:00,1.31 m/s
2024-01-15 21:30:00,1.34 m/s
2024-01-15 22:00:00,0.904 m/s
2024-01-15 22:30:00,0.701 m/s
2024-01-15 23:00:00,1.26 m/s
2024-01-15 23:30:00,0.988 m/s
2024-01-16 00:00:00,1.27 m/s
2024-01-16 00:30:00,2.23 m/s
2024-01-16 01:00:00,2.64 m/s
2024-01-16 01:30:00,2.65 m/s
2024-01-16 02:00:00,1.48 m/s
2024-01-16 02:30:00,1.88 m/s
2024-01-16 03:00:00,1.57 m/s
2024-01-16 03:30:00,1.38 m/s
2024-01-16 04:00:00,1.10 m/s
2024-01-16 04:30:00,1.19 m/s
2024-01-16 05:00:00,0.572 m/s
2024-01-16 05:30:00,1.40 m/s
2024-01-16 06:00:00,1.04 m/s
2024-01-16 06:30:00,1.58 m/s
2024-01-16 07:00:00,0.892 m/s
2024-01-16 07:30:00,0.985 m/s
2024-01-16 08:00:00,0.325 m/s
2024-01-16 08:30:00,0.443 m/s
2024-01-16 09:00:00,0.661 m/s
2024-01-16 09:30:00,1.15 m/s
2024-01-16 10:00:00,1.39 m/s
2024-01-16 10:30:00,0.996 m/s
2024-01-16 11:00:00,1.30 m/s
2024-01-16 11:30:00,1.37 m/s
2024-01-16 12:00:00,1.41 m/s
2024-01-16 12:30:00,1.10 m/s
2024-01-16 13:00:00,0.784 m/s
2024-01-16 13:30:00,1.18 m/s
2024-01-16 14:00:00,1.08 m/s
2024-01-16 14:30:00,0.953 m/s
2024-01-16 15:00:00,1.11 m/s
2024-01-16 15:30:00,1.10 m/s
2024-01-16 16:00:00,0.819 m/s
2024-01-16 16:30:00,0.849 m/s
2024-01-16 17:00:00,0.739 m/s
2024-01-16 17:30:00,0.483 m/s
2024-01-16 18:00:00,0.399 m/s
2024-01-16 18:30:00,0.451 m/s
2024-01-16 19:00:00,0.992 m/s
2024-01-16 19:30:00,0.960 m/s
2024-01-16 20:00:00,1.26 m/s
2024-01-16 20:30:00,1.38 m/s
2024-01-16 21:00:00,1.43 m/s
2024-01-16 21:30:00,1.44 m/s
2024-01-16 22:00:00,1.63 m/s
2024-01-16 22:30:00,1.30 m/s
2024-01-16 23:00:00,1.06 m/s
2024-01-16 23:30:00,1.36 m/s
2024-01-17 00:00:00,1.40 m/s
2024-01-17 00:30:00,1.58 m/s
2024-01-17 01:00:00,1.78 m/s
2024-01-17 01:30:00,1.56 m/s
2024-01-17 02:00:00,1.26 m/s
2024-01-17 02:30:00,1.11 m/s
2024-01-17 03:00:00,0.591 m/s
2024-01-17 03:30:00,1.70 m/s
2024-01-17 04:00:00,2.17 m/s
2024-01-17 04:30:00,1.20 m/s
2024-01-17 05:00:00,1.41 m/s
2024-01-17 05:30:00,1.41 m/s
2024-01-17 06:00:00,1.26 m/s
2024-01-17 06:30:00,0.948 m/s
2024-01-17 07:00:00,0.304 m/s
2024-01-17 07:30:00,0.284 m/s
2024-01-17 08:00:00,0.311 m/s
2024-01-17 08:30:00,0.283 m/s
2024-01-17 09:00:00,0.551 m/s
2024-01-17 09:30:00,0.651 m/s
2024-01-17 10:00:00,0.781 m/s
2024-01-17 10:30:00,0.747 m/s
2024-01-17 11:00:00,1.25 m/s
2024-01-17 11:30:00,1.17 m/s
2024-01-17 12:00:00,0.688 m/s
2024-01-17 12:30:00,1.46 m/s
2024-01-17 13:00:00,0.924 m/s
2024-01-17 13:30:00,1.07 m/s
2024-01-17 14:00:00,0.716 m/s
2024-01-17 14:30:00,1.42 m/s
2024-01-17 15:00:00,2.22 m/s
2024-01-17 15:30:00,1.93 m/s
2024-01-17 16:00:00,1.07 m/s
2024-01-17 16:30:00,1.27 m/s
2024-01-17 17:00:00,0.911 m/s
2024-01-17 17:30:00,1.46 m/s
2024-01-17 18:00:00,2.01 m/s
2024-01-17 18:30:00,2.61 m/s
2024-01-17 19:00:00,1.73 m/s
2024-01-17 19:30:00,1.80 m/s
2024-01-17 20:00:00,1.87 m/s
2024-01-17 20:30:00,1.68 m/s
2024-01-17 21:00:00,1.50 m/s
2024-01-17 21:30:00,1.00 m/s
2024-01-17 22:00:00,1.45 m/s
2024-01-17 22:30:00,1.62 m/s
2024-01-17 23:00:00,1.88 m/s
2024-01-17 23:30:00,1.95 m/s
2024-01-18 00:00:00,2.24 m/s
2024-01-18 00:30:00,2.09 m/s
2024-01-18 01:00:00,1.79 m/s
2024-01-18 01:30:00,2.06 m/s
2024-01-18 02:00:00,2.40 m/s
2024-01-18 02:30:00,2.86 m/s
2024-01-18 03:00:00,2.08 m/s
2024-01-18 03:30:00,1.36 m/s
2024-01-18 04:00:00,1.18 m/s
2024-01-18 04:30:00,1.10 m/s
2024-01-18 05:00:00,1.24 m/s
2024-01-18 05:30:00,0.739 m/s
2024-01-18 06:00:00,0.297 m/s
2024-01-18 06:30:00,0.847 m/s
2024-01-18 07:00:00,0.709 m/s
2024-01-18 07:30:00,0.617 m/s
2024-01-18 08:00:00,0.219 m/s
2024-01-18 08:30:00,0.796 m/s
2024-01-18 09:00:00,1.00 m/s
2024-01-18 09:30:00,0.728 m/s
2024-01-18 10:00:00,0.948 m/s
2024-01-18 10:30:00,0.992 m/s
2024-01-18 11:00:00,1.27 m/s
2024-01-18 11:30:00,1.23 m/s
2024-01-18 12:00:00,0.773 m/s
2024-01-18 12:30:00,1.17 m/s
2024-01-18 13:00:00,1.31 m/s
2024-01-18 13:30:00,1.36 m/s
2024-01-18 14:00:00,1.22 m/s
2024-01-18 14:30:00,0.976 m/s
2024-01-18 15:00:00,1.09 m/s
2024-01-18 15:30:00,1.17 m/s
2024-01-18 16:00:00,0.881 m/s
2024-01-18 16:30:00,1.05 m/s
2024-01-18 17:00:00,1.10 m/s
2024-01-18 17:30:00,1.03 m/s
2024-01-18 18:00:00,1.65 m/s
2024-01-18 18:30:00,1.75 m/s
2024-01-18 19:00:00,1.62 m/s
2024-01-18 19:30:00,1.54 m/s
2024-01-18 20:00:00,1.30 m/s
2024-01-18 20:30:00,0.827 m/s
2024-01-18 21:00:00,1.17 m/s
2024-01-18 21:30:00,0.853 m/s
2024-01-18 22:00:00,0.761 m/s
2024-01-18 22:30:00,1.29 m/s
2024-01-18 23:00:00,1.31 m/s
2024-01-18 23:30:00,1.71 m/s
2024-01-19 00:00:00,1.35 m/s
2024-01-19 00:30:00,1.76 m/s
2024-01-19 01:00:00,1.40 m/s
2024-01-19 01:30:00,1.13 m/s
2024-01-19 02:00:00,0.837 m/s
2024-01-19 02:30:00,1.39 m/s
2024-01-19 03:00:00,1.58 m/s
2024-01-19 03:30:00,0.933 m/s
2024-01-19 04:00:00,0.820 m/s
2024-01-19 04:30:00,1.08 m/s
2024-01-19 05:00:00,1.45 m/s
2024-01-19 05:30:00,0.697 m/s
2024-01-19 06:00:00,0.365 m/s
2024-01-19 06:30:00,0.577 m/s
2024-01-19 07:00:00,0.505 m/s
2024-01-19 07:30:00,0.504 m/s
2024-01-19 08:00:00,0.575 m/s
2024-01-19 08:30:00,0.704 m/s
2024-01-19 09:00:00,1.07 m/s
2024-01-19 09:30:00,1.51 m/s
2024-01-19 10:00:00,1.09 m/s
2024-01-19 10:30:00,1.11 m/s
2024-01-19 11:00:00,1.13 m/s
2024-01-19 11:30:00,1.14 m/s
2024-01-19 12:00:00,1.09 m/s
2024-01-19 12:30:00,1.13 m/s
2024-01-19 13:00:00,0.913 m/s
2024-01-19 13:30:00,0.735 m/s
2024-01-19 14:00:00,0.628 m/s
2024-01-19 14:30:00,0.839 m/s
2024-01-19 15:00:00,0.756 m/s
2024-01-19 15:30:00,0.880 m/s
2024-01-19 16:00:00,0.679 m/s
2024-01-19 16:30:00,0.673 m/s
2024-01-19 17:00:00,0.744 m/s
2024-01-19 17:30:00,0.648 m/s
2024-01-19 18:00:00,0.379 m/s
2024-01-19 18:30:00,0.781 m/s
2024-01-19 19:00:00,1.07 m/s
2024-01-19 19:30:00,1.17 m/s
2024-01-19 20:00:00,1.17 m/s
2024-01-19 20:30:00,0.963 m/s
2024-01-19 21:00:00,1.05 m/s
2024-01-19 21:30:00,1.67 m/s
2024-01-19 22:00:00,2.02 m/s
2024-01-19 22:30:00,1.60 m/s
2024-01-19 23:00:00,1.74 m/s
2024-01-19 23:30:00,1.74 m/s
2024-01-20 00:00:00,1.47 m/s
2024-01-20 00:30:00,1.57 m/s
2024-01-20 01:00:00,1.60 m/s
2024-01-20 01:30:00,1.74 m/s
2024-01-20 02:00:00,1.39 m/s
2024-01-20 02:30:00,1.21 m/s
2024-01-20 03:00:00,1.39 m/s
2024-01-20 03:30:00,1.51 m/s
2024-01-20 04:00:00,0.804 m/s
2024-01-20 04:30:00,0.787 m/s
2024-01-20 05:00:00,0.320 m/s
2024-01-20 05:30:00,0.583 m/s
2024-01-20 06:00:00,0.381 m/s
2024-01-20 06:30:00,0.623 m/s
2024-01-20 07:00:00,0.771 m/s
2024-01-20 07:30:00,0.411 m/s
2024-01-20 08:00:00,0.484 m/s
2024-01-20 08:30:00,0.684 m/s
2024-01-20 09:00:00,0.853 m/s
2024-01-20 09:30:00,0.897 m/s
2024-01-20 10:00:00,1.34 m/s
2024-01-20 10:30:00,0.983 m/s
2024-01-20 11:00:00,1.16 m/s
2024-01-20 11:30:00,1.19 m/s
2024-01-20 12:00:00,1.26 m/s
2024-01-20 12:30:00,1.27 m/s
2024-01-20 13:00:00,1.08 m/s
2024-01-20 13:30:00,1.30 m/s
2024-01-20 14:00:00,1.41 m/s
2024-01-20 14:30:00,0.755 m/s
2024-01-20 15:00:00,0.793 m/s
2024-01-20 15:30:00,0.617 m/s
2024-01-20 16:00:00,0.899 m/s
2024-01-20 16:30:00,1.77 m/s
2024-01-20 17:00:00,1.21 m/s
2024-01-20 17:30:00,0.789 m/s
2024-01-20 18:00:00,0.633 m/s
2024-01-20 18:30:00,0.432 m/s
2024-01-20 19:00:00,0.125 m/s
2024-01-20 19:30:00,0.319 m/s
2024-01-20 20:00:00,0.283 m/s
2024-01-20 20:30:00,0.144 m/s
2024-01-20 21:00:00,0.241 m/s
2024-01-20 21:30:00,0.240 m/s
2024-01-20 22:00:00,0.399 m/s
2024-01-20 22:30:00,0.391 m/s
2024-01-20 23:00:00,0.983 m/s
2024-01-20 23:30:00,1.26 m/s
2024-01-21 00:00:00,1.13 m/s
2024-01-21 00:30:00,1.03 m/s
2024-01-21 01:00:00,1.30 m/s
2024-01-21 01:30:00,1.04 m/s
2024-01-21 02:00:00,0.529 m/s
2024-01-21 02:30:00,0.612 m/s
2024-01-21 03:00:00,0.808 m/s
2024-01-21 03:30:00,0.488 m/s
2024-01-21 04:00:00,0.285 m/s
2024-01-21 04:30:00,0.743 m/s
2024-01-21 05:00:00,0.515 m/s
2024-01-21 05:30:00,0.965 m/s
2024-01-21 06:00:00,0.757 m/s
2024-01-21 06:30:00,0.180 m/s
2024-01-21 07:00:00,0.124 m/s
2024-01-21 07:30:00,0.352 m/s
2024-01-21 08:00:00,0.792 m/s
2024-01-21 08:30:00,1.02 m/s
2024-01-21 09:00:00,1.29 m/s
2024-01-21 09:30:00,1.44 m/s
2024-01-21 10:00:00,1.44 m/s
2024-01-21 10:30:00,1.23 m/s
2024-01-21 11:00:00,1.41 m/s
2024-01-21 11:30:00,1.16 m/s
2024-01-21 12:00:00,0.856 m/s
2024-01-21 12:30:00,1.12 m/s
2024-01-21 13:00:00,1.04 m/s
2024-01-21 13:30:00,0.884 m/s
2024-01-21 14:00:00,0.887 m/s
2024-01-21 14:30:00,0.653 m/s
2024-01-21 15:00:00,0.645 m/s
2024-01-21 15:30:00,1.05 m/s
2024-01-21 16:00:00,0.760 m/s
2024-01-21 16:30:00,0.591 m/s
2024-01-21 17:00:00,1.05 m/s
2024-01-21 17:30:00,2.31 m/s
2024-01-21 18:00:00,1.78 m/s
2024-01-21 18:30:00,1.79 m/s
2024-01-21 19:00:00,1.67 m/s
2024-01-21 19:30:00,1.57 m/s
2024-01-21 20:00:00,1.02 m/s
2024-01-21 20:30:00,0.620 m/s
2024-01-21 21:00:00,0.704 m/s
2024-01-21 21:30:00,0.657 m/s
2024-01-21 22:00:00,0.675 m/s
2024-01-21 22:30:00,0.799 m/s
2024-01-21 23:00:00,0.591 m/s
2024-01-21 23:30:00,0.271 m/s
2024-01-22 00:00:00,0.600 m/s
2024-01-22 00:30:00,0.964 m/s
2024-01-22 01:00:00,0.577 m/s
2024-01-22 01:30:00,0.611 m/s
2024-01-22 02:00:00,0.981 m/s
2024-01-22 02:30:00,0.329 m/s
2024-01-22 03:00:00,0.316 m/s
2024-01-22 03:30:00,0.229 m/s
2024-01-22 04:00:00,0.297 m/s
2024-01-22 04:30:00,0.600 m/s
2024-01-22 05:00:00,0.352 m/s
2024-01-22 05:30:00,0.665 m/s
2024-01-22 06:00:00,0.732 m/s
2024-01-22 06:30:00,1.03 m/s
2024-01-22 07:00:00,0.765 m/s
2024-01-22 07:30:00,0.601 m/s
2024-01-22 08:00:00,0.736 m/s
2024-01-22 08:30:00,0.617 m/s
2024-01-22 09:00:00,0.640 m/s
2024-01-22 09:30:00,1.08 m/s
2024-01-22 10:00:00,1.29 m/s
2024-01-22 10:30:00,1.47 m/s
2024-01-22 11:00:00,1.45 m/s
2024-01-22 11:30:00,1.06 m/s
2024-01-22 12:00:00,1.12 m/s
2024-01-22 12:30:00,1.10 m/s
2024-01-22 13:00:00,1.67 m/s
2024-01-22 13:30:00,2.04 m/s
2024-01-22 14:00:00,1.73 m/s
2024-01-22 14:30:00,1.31 m/s
2024-01-22 15:00:00,1.47 m/s
2024-01-22 15:30:00,1.79 m/s
2024-01-22 16:00:00,1.77 m/s
2024-01-22 16:30:00,1.72 m/s
2024-01-22 17:00:00,1.89 m/s
2024-01-22 17:30:00,1.72 m/s
2024-01-22 18:00:00,1.66 m/s
2024-01-22 18:30:00,1.84 m/s
2024-01-22 19:00:00,1.63 m/s
2024-01-22 19:30:00,1.02 m/s
2024-01-22 20:00:00,1.42 m/s
2024-01-22 20:30:00,1.52 m/s
2024-01-22 21:00:00,1.02 m/s
2024-01-22 21:30:00,1.90 m/s
2024-01-22 22:00:00,0.963 m/s
2024-01-22 22:30:00,1.12 m/s
2024-01-22 23:00:00,1.86 m/s
2024-01-22 23:30:00,2.70 m/s
2024-01-23 00:00:00,2.59 m/s
2024-01-23 00:30:00,2.09 m/s
2024-01-23 01:00:00,1.68 m/s
2024-01-23 01:30:00,1.95 m/s
2024-01-23 02:00:00,2.07 m/s
2024-01-23 02:30:00,2.58 m/s
2024-01-23 03:00:00,2.91 m/s
2024-01-23 03:30:00,2.75 m/s
2024-01-23 04:00:00,2.34 m/s
2024-01-23 04:30:00,2.66 m/s
2024-01-23 05:00:00,1.34 m/s
2024-01-23 05:30:00,1.43 m/s
2024-01-23 06:00:00,1.10 m/s
2024-01-23 06:30:00,0.528 m/s
2024-01-23 07:00:00,0.617 m/s
2024-01-23 07:30:00,0.488 m/s
2024-01-23 08:00:00,0.951 m/s
2024-01-23 08:30:00,1.41 m/s
2024-01-23 09:00:00,0.697 m/s
2024-01-23 09:30:00,0.789 m/s
2024-01-23 10:00:00,1.44 m/s
2024-01-23 10:30:00,1.10 m/s
2024-01-23 11:00:00,1.07 m/s
2024-01-23 11:30:00,0.895 m/s
2024-01-23 12:00:00,0.848 m/s
2024-01-23 12:30:00,0.528 m/s
2024-01-23 13:00:00,0.901 m/s
2024-01-23 13:30:00,0.789 m/s
2024-01-23 14:00:00,0.775 m/s
2024-01-23 14:30:00,1.04 m/s
2024-01-23 15:00:00,0.989 m/s
2024-01-23 15:30:00,0.803 m/s
2024-01-23 16:00:00,0.787 m/s
2024-01-23 16:30:00,1.86 m/s
2024-01-23 17:00:00,1.30 m/s
2024-01-23 17:30:00,1.36 m/s
2024-01-23 18:00:00,1.11 m/s
2024-01-23 18:30:00,1.38 m/s
2024-01-23 19:00:00,1.06 m/s
2024-01-23 19:30:00,1.53 m/s
2024-01-23 20:00:00,2.02 m/s
2024-01-23 20:30:00,1.80 m/s
2024-01-23 21:00:00,1.01 m/s
2024-01-23 21:30:00,1.27 m/s
2024-01-23 22:00:00,1.51 m/s
2024-01-23 22:30:00,1.15 m/s
2024-01-23 23:00:00,1.24 m/s
2024-01-23 23:30:00,1.29 m/s
2024-01-24 00:00:00,1.06 m/s
2024-01-24 00:30:00,1.16 m/s
2024-01-24 01:00:00,0.732 m/s
2024-01-24 01:30:00,1.12 m/s
2024-01-24 02:00:00,1.16 m/s
2024-01-24 02:30:00,1.10 m/s
2024-01-24 03:00:00,0.853 m/s
2024-01-24 03:30:00,1.05 m/s
2024-01-24 04:00:00,1.24 m/s
2024-01-24 04:30:00,1.31 m/s
2024-01-24 05:00:00,1.38 m/s
2024-01-24 05:30:00,1.10 m/s
2024-01-24 06:00:00,1.09 m/s
2024-01-24 06:30:00,1.29 m/s
2024-01-24 07:00:00,0.900 m/s
2024-01-24 07:30:00,0.556 m/s
2024-01-24 08:00:00,0.593 m/s
2024-01-24 08:30:00,0.699 m/s
2024-01-24 09:00:00,0.957 m/s
2024-01-24 09:30:00,0.785 m/s
2024-01-24 10:00:00,0.959 m/s
2024-01-24 10:30:00,1.27 m/s
2024-01-24 11:00:00,1.04 m/s
2024-01-24 11:30:00,1.05 m/s
2024-01-24 12:00:00,1.01 m/s
2024-01-24 12:30:00,1.06 m/s
2024-01-24 13:00:00,0.933 m/s
2024-01-24 13:30:00,0.856 m/s
2024-01-24 14:00:00,0.627 m/s
2024-01-24 14:30:00,1.00 m/s
2024-01-24 15:00:00,1.25 m/s
2024-01-24 15:30:00,0.783 m/s
2024-01-24 16:00:00,0.643 m/s
2024-01-24 16:30:00,0.775 m/s

