"Time","wspd {devid=""6867252545520000"", firmware_variant=""-v1""}"
2023-06-29 08:00:00,1.73 m/s
2023-06-29 09:00:00,2.03 m/s
2023-06-29 10:00:00,2.30 m/s
2023-06-29 11:00:00,1.95 m/s
2023-06-29 12:00:00,1.55 m/s
2023-06-29 13:00:00,1.72 m/s
2023-06-29 14:00:00,1.90 m/s
2023-06-29 15:00:00,1.53 m/s
2023-06-29 16:00:00,2.32 m/s
2023-06-29 17:00:00,1.80 m/s
2023-06-29 18:00:00,2.40 m/s
2023-06-29 19:00:00,2.31 m/s
2023-06-29 20:00:00,2.52 m/s
2023-06-29 21:00:00,2.75 m/s
2023-06-29 22:00:00,1.64 m/s
2023-06-29 23:00:00,1.15 m/s
2023-06-30 00:00:00,1.06 m/s
2023-06-30 01:00:00,0.887 m/s
2023-06-30 02:00:00,0.410 m/s
2023-06-30 03:00:00,0.277 m/s
2023-06-30 04:00:00,0.503 m/s
2023-06-30 05:00:00,0.520 m/s
2023-06-30 06:00:00,0.571 m/s
2023-06-30 07:00:00,0.0867 m/s
2023-06-30 08:00:00,0.369 m/s
2023-06-30 09:00:00,1.19 m/s
2023-06-30 10:00:00,1.52 m/s
2023-06-30 11:00:00,1.27 m/s
2023-06-30 12:00:00,1.88 m/s
2023-06-30 13:00:00,1.74 m/s
2023-06-30 14:00:00,1.63 m/s
2023-06-30 15:00:00,1.46 m/s
2023-06-30 16:00:00,1.30 m/s
2023-06-30 17:00:00,1.20 m/s
2023-06-30 18:00:00,1.43 m/s
2023-06-30 19:00:00,1.13 m/s
2023-06-30 20:00:00,1.70 m/s
2023-06-30 21:00:00,1.55 m/s
2023-06-30 22:00:00,0.838 m/s
2023-06-30 23:00:00,1.59 m/s
2023-07-01 00:00:00,1.85 m/s

